Numero animale;Gruppo;Data evento;Tipo;Descrizione;Data uscita;Utente;Data;Tempo;Mese;Anno;Mese Anno
525;VMS 4;2015-04-08 10:17:21.990;Note;Generale;2021-06-04 15:23:17.260;User1;2015-04-08;10:17:21.990000;4;2015;2015-04
523;VMS 4;2015-04-08 10:17:05.357;Note;Generale;;User1;2015-04-08;10:17:05.357000;4;2015;2015-04
522;VMS 4;2015-04-08 10:16:54.830;Note;Generale;2022-04-04 09:55:09.330;User1;2015-04-08;10:16:54.830000;4;2015;2015-04
429;VMS 3;2015-04-08 10:16:23.190;Note;Generale;2020-08-26 14:27:56.770;User1;2015-04-08;10:16:23.190000;4;2015;2015-04
277;VMS 2;2015-04-08 10:15:59.623;Controllo gravidanza;+;2021-06-24 15:45:00.683;User1;2015-04-08;10:15:59.623000;4;2015;2015-04
604;VMS 4;2015-04-08 09:47:49.747;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";2021-03-04 14:41:37.023;User1;2015-04-08;09:47:49.747000;4;2015;2015-04
604;VMS 4;2015-04-08 09:44:49.747;Calore;Altro;2021-03-04 14:41:37.023;User1;2015-04-08;09:44:49.747000;4;2015;2015-04
860;VMS 2;2015-04-08 00:00:00.000;Ingresso;Nascita;;Nicola;2015-04-08;00:00:00;4;2015;2015-04
532;VMS 4;2015-04-07 10:25:06.860;Note;Generale;2019-12-16 23:59:00.000;User1;2015-04-07;10:25:06.860000;4;2015;2015-04
531;VMS 4;2015-04-07 10:24:59.297;Note;Generale;;User1;2015-04-07;10:24:59.297000;4;2015;2015-04
530;VMS 4;2015-04-07 10:24:49.953;Note;Generale;2021-06-24 15:45:00.683;User1;2015-04-07;10:24:49.953000;4;2015;2015-04
529;VMS 4;2015-04-07 10:24:42.330;Note;Generale;2021-11-16 15:50:13.147;User1;2015-04-07;10:24:42.330000;4;2015;2015-04
209;VMS 1;2015-04-07 10:24:06.263;Controllo gravidanza;+;2015-05-31 18:24:57.200;User1;2015-04-07;10:24:06.263000;4;2015;2015-04
258;VMS 1;2015-04-07 00:00:00.000;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";2021-11-16 15:50:13.147;User1;2015-04-07;00:00:00;4;2015;2015-04
258;VMS 1;2015-04-06 23:57:00.000;Calore;Altro;2021-11-16 15:50:13.147;User1;2015-04-06;23:57:00;4;2015;2015-04
601;VMS 4;2015-04-05 15:34:52.537;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";2021-06-24 15:45:00.700;User1;2015-04-05;15:34:52.537000;4;2015;2015-04
601;VMS 4;2015-04-05 15:31:52.537;Calore;Altro;2021-06-24 15:45:00.700;User1;2015-04-05;15:31:52.537000;4;2015;2015-04
531;VMS 4;2015-04-05 00:00:00.000;Parto;Normale;;User1;2015-04-05;00:00:00;4;2015;2015-04
532;VMS 4;2015-04-05 00:00:00.000;Parto;Normale;2019-12-16 23:59:00.000;User1;2015-04-05;00:00:00;4;2015;2015-04
852;VMS 2;2015-04-05 00:00:00.000;Ingresso;Nascita;2021-03-04 14:41:37.040;Nicola;2015-04-05;00:00:00;4;2015;2015-04
531;VMS 4;2015-04-04 20:43:06.333;Controllo gravidanza;+;;User1;2015-04-04;20:43:06.333000;4;2015;2015-04
530;VMS 4;2015-04-04 12:04:53.273;Note;Generale;2021-06-24 15:45:00.683;User1;2015-04-04;12:04:53.273000;4;2015;2015-04
527;VMS 4;2015-04-04 12:04:46.377;Note;Generale;2020-04-17 16:09:55.840;User1;2015-04-04;12:04:46.377000;4;2015;2015-04
525;VMS 4;2015-04-04 12:04:28.000;Note;Generale;2021-06-04 15:23:17.260;User1;2015-04-04;12:04:28;4;2015;2015-04
441;VMS 3;2015-04-04 12:03:06.513;Note;Generale;2020-07-03 23:59:00.000;User1;2015-04-04;12:03:06.513000;4;2015;2015-04
942;VMS 2;2015-04-04 00:00:00.000;Ingresso;Nascita;2020-12-14 09:50:39.487;Nicola;2015-04-04;00:00:00;4;2015;2015-04
530;VMS 4;2015-04-03 01:22:55.640;Cambio ID del transponder; -> 4266;2021-06-24 15:45:00.683;;2015-04-03;01:22:55.640000;4;2015;2015-04
530;VMS 4;2015-04-03 00:00:00.000;Parto;Normale;2021-06-24 15:45:00.683;User1;2015-04-03;00:00:00;4;2015;2015-04
529;VMS 4;2015-04-02 14:24:45.540;Note;Generale;2021-11-16 15:50:13.147;User1;2015-04-02;14:24:45.540000;4;2015;2015-04
523;VMS 4;2015-04-02 14:24:30.363;Note;Generale;;User1;2015-04-02;14:24:30.363000;4;2015;2015-04
441;VMS 3;2015-04-02 14:23:57.190;Note;Generale;2020-07-03 23:59:00.000;User1;2015-04-02;14:23:57.190000;4;2015;2015-04
164;Asciutte;2015-04-02 09:22:20.900;Cambio gruppo;5, Asciutte -> 1, VMS 1;2022-02-01 23:59:00.000;User1;2015-04-02;09:22:20.900000;4;2015;2015-04
164;Asciutte;2015-04-02 00:00:00.000;Parto;Normale;2022-02-01 23:59:00.000;User1;2015-04-02;00:00:00;4;2015;2015-04
866;VMS 2;2015-04-02 00:00:00.000;Ingresso;Nascita;;Nicola;2015-04-02;00:00:00;4;2015;2015-04
445;VMS 4;2015-04-01 23:00:04.560;Controllo gravidanza;+;;User1;2015-04-01;23:00:04.560000;4;2015;2015-04
445;VMS 4;2015-04-01 22:59:44.240;Asciutta;Dry Off;;User1;2015-04-01;22:59:44.240000;4;2015;2015-04
242;VMS 3;2015-04-01 22:58:50.590;Controllo gravidanza;+;2020-11-30 16:46:56.110;User1;2015-04-01;22:58:50.590000;4;2015;2015-04
242;VMS 3;2015-04-01 22:58:27.270;Asciutta;Dry Off;2020-11-30 16:46:56.110;User1;2015-04-01;22:58:27.270000;4;2015;2015-04
500;VMS 3;2015-04-01 22:16:05.220;Note;Generale;2021-06-04 15:23:17.247;User1;2015-04-01;22:16:05.220000;4;2015;2015-04
407;VMS 3;2015-04-01 22:15:44.143;Note;Generale;2022-01-19 09:47:20.560;User1;2015-04-01;22:15:44.143000;4;2015;2015-04
195883;VMS 1;2015-04-01 22:12:12.613;Note;Generale;2020-02-22 12:24:42.867;User1;2015-04-01;22:12:12.613000;4;2015;2015-04
450;VMS 4;2015-04-01 11:53:44.477;Asciutta;Dry Off;;User1;2015-04-01;11:53:44.477000;4;2015;2015-04
450;VMS 4;2015-04-01 11:08:59.443;Cambio gruppo;4, VMS 4 -> 5, Asciutte;;User1;2015-04-01;11:08:59.443000;4;2015;2015-04
445;VMS 4;2015-04-01 11:08:48.670;Cambio gruppo;4, VMS 4 -> 5, Asciutte;;User1;2015-04-01;11:08:48.670000;4;2015;2015-04
242;VMS 3;2015-04-01 11:08:37.240;Cambio gruppo;3, VMS 3 -> 5, Asciutte;2020-11-30 16:46:56.110;User1;2015-04-01;11:08:37.240000;4;2015;2015-04
924;VMS 2;2015-04-01 00:00:00.000;Ingresso;Nascita;;Nicola;2015-04-01;00:00:00;4;2015;2015-04
527;VMS 4;2015-03-31 11:04:04.240;Note;Generale;2020-04-17 16:09:55.840;User1;2015-03-31;11:04:04.240000;3;2015;2015-03
525;VMS 4;2015-03-31 11:03:49.993;Note;Generale;2021-06-04 15:23:17.260;User1;2015-03-31;11:03:49.993000;3;2015;2015-03
522;VMS 4;2015-03-31 11:03:25.730;Note;Generale;2022-04-04 09:55:09.330;User1;2015-03-31;11:03:25.730000;3;2015;2015-03
529;VMS 4;2015-03-31 00:00:00.000;Parto;Normale;2021-11-16 15:50:13.147;User1;2015-03-31;00:00:00;3;2015;2015-03
506;VMS 4;2015-03-30 16:39:57.283;Note;Generale;2022-04-28 17:05:25.387;User1;2015-03-30;16:39:57.283000;3;2015;2015-03
527;VMS 4;2015-03-30 16:39:49.083;Note;Generale;2020-04-17 16:09:55.840;User1;2015-03-30;16:39:49.083000;3;2015;2015-03
450;VMS 4;2015-03-30 16:39:09.877;Controllo gravidanza;+;;User1;2015-03-30;16:39:09.877000;3;2015;2015-03
441;VMS 3;2015-03-30 16:38:42.963;Note;Generale;2020-07-03 23:59:00.000;User1;2015-03-30;16:38:42.963000;3;2015;2015-03
329;VMS 1;2015-03-30 16:36:49.370;Note;Generale;2020-12-09 10:06:28.527;User1;2015-03-30;16:36:49.370000;3;2015;2015-03
527;VMS 4;2015-03-29 00:00:00.000;Parto;Normale;2020-04-17 16:09:55.840;User1;2015-03-29;00:00:00;3;2015;2015-03
525;VMS 4;2015-03-28 18:06:53.617;Note;Generale;2021-06-04 15:23:17.260;User1;2015-03-28;18:06:53.617000;3;2015;2015-03
523;VMS 4;2015-03-28 18:06:37.410;Note;Generale;;User1;2015-03-28;18:06:37.410000;3;2015;2015-03
522;VMS 4;2015-03-28 18:06:30.393;Note;Generale;2022-04-04 09:55:09.330;User1;2015-03-28;18:06:30.393000;3;2015;2015-03
441;VMS 3;2015-03-28 18:06:05.143;Note;Generale;2020-07-03 23:59:00.000;User1;2015-03-28;18:06:05.143000;3;2015;2015-03
847;VMS 2;2015-03-28 00:00:00.000;Ingresso;Nascita;2020-07-22 12:34:06.083;Nicola;2015-03-28;00:00:00;3;2015;2015-03
853;VMS 2;2015-03-28 00:00:00.000;Ingresso;Nascita;;Nicola;2015-03-28;00:00:00;3;2015;2015-03
440;VMS 4;2015-03-27 16:05:26.620;Controllo gravidanza;+;;User1;2015-03-27;16:05:26.620000;3;2015;2015-03
160;VMS 3;2015-03-27 16:04:52.773;Note;Generale;2020-11-30 16:46:03.437;User1;2015-03-27;16:04:52.773000;3;2015;2015-03
160;VMS 3;2015-03-26 00:00:00.000;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";2020-11-30 16:46:03.437;User1;2015-03-26;00:00:00;3;2015;2015-03
160;VMS 3;2015-03-25 23:57:00.000;Calore;Altro;2020-11-30 16:46:03.437;User1;2015-03-25;23:57:00;3;2015;2015-03
525;VMS 4;2015-03-25 09:59:38.167;Note;Generale;2021-06-04 15:23:17.260;User1;2015-03-25;09:59:38.167000;3;2015;2015-03
523;VMS 4;2015-03-25 09:59:22.190;Note;Generale;;User1;2015-03-25;09:59:22.190000;3;2015;2015-03
127;VMS 2;2015-03-25 09:57:19.823;Note;Generale;2021-01-06 09:58:53.780;User1;2015-03-25;09:57:19.823000;3;2015;2015-03
47;VMS 1;2015-03-25 09:55:40.630;Note;Generale;2020-08-26 14:28:17.083;User1;2015-03-25;09:55:40.630000;3;2015;2015-03
565;VMS 4;2015-03-24 17:05:11.743;Controllo gravidanza;+;2020-11-30 16:47:38.953;User1;2015-03-24;17:05:11.743000;3;2015;2015-03
525;VMS 4;2015-03-24 10:40:39.203;Note;Generale;2021-06-04 15:23:17.260;User1;2015-03-24;10:40:39.203000;3;2015;2015-03
522;VMS 4;2015-03-24 10:40:32.277;Note;Generale;2022-04-04 09:55:09.330;User1;2015-03-24;10:40:32.277000;3;2015;2015-03
196;VMS 2;2015-03-24 10:37:51.820;Note;Generale;2020-04-17 16:09:29.850;User1;2015-03-24;10:37:51.820000;3;2015;2015-03
168;VMS 2;2015-03-24 10:35:27.053;Note;Generale;2021-04-21 23:59:00.000;User1;2015-03-24;10:35:27.053000;3;2015;2015-03
195883;VMS 1;2015-03-24 10:26:54.620;Note;Generale;2020-02-22 12:24:42.867;User1;2015-03-24;10:26:54.620000;3;2015;2015-03
24;VMS 3;2015-03-23 10:32:55.510;Controllo gravidanza;+;2021-08-24 07:40:51.083;User1;2015-03-23;10:32:55.510000;3;2015;2015-03
24;VMS 3;2015-03-23 10:32:42.623;Asciutta;Dry Off;2021-08-24 07:40:51.083;User1;2015-03-23;10:32:42.623000;3;2015;2015-03
24;VMS 3;2015-03-23 10:32:17.857;Cambio gruppo;3, VMS 3 -> 5, Asciutte;2021-08-24 07:40:51.083;User1;2015-03-23;10:32:17.857000;3;2015;2015-03
441;VMS 4;2015-03-23 10:17:19.070;Cambio gruppo;4, VMS 4 -> 3, VMS 3;2020-07-03 23:59:00.000;User1;2015-03-23;10:17:19.070000;3;2015;2015-03
429;VMS 4;2015-03-23 10:16:34.033;Cambio gruppo;4, VMS 4 -> 3, VMS 3;2020-08-26 14:27:56.770;User1;2015-03-23;10:16:34.033000;3;2015;2015-03
523;VMS 4;2015-03-23 09:37:01.030;Note;Generale;;User1;2015-03-23;09:37:01.030000;3;2015;2015-03
517;VMS 4;2015-03-23 09:36:46.637;Note;Generale;2020-09-15 15:25:52.970;User1;2015-03-23;09:36:46.637000;3;2015;2015-03
149;VMS 3;2015-03-23 09:35:40.680;Note;Generale;2020-04-27 11:21:26.940;User1;2015-03-23;09:35:40.680000;3;2015;2015-03
258;VMS 1;2015-03-23 09:33:57.700;Note;Generale;2021-11-16 15:50:13.147;User1;2015-03-23;09:33:57.700000;3;2015;2015-03
525;VMS 4;2015-03-23 00:00:00.000;Parto;Normale;2021-06-04 15:23:17.260;User1;2015-03-23;00:00:00;3;2015;2015-03
841;VMS 2;2015-03-23 00:00:00.000;Ingresso;Nascita;2020-11-30 16:50:03.203;Nicola;2015-03-23;00:00:00;3;2015;2015-03
542;VMS 4;2015-03-22 20:35:07.623;Controllo gravidanza;+;2021-04-01 14:47:02.283;User1;2015-03-22;20:35:07.623000;3;2015;2015-03
564;VMS 4;2015-03-22 09:51:44.703;Controllo gravidanza;+;2021-04-21 23:59:00.000;User1;2015-03-22;09:51:44.703000;3;2015;2015-03
856;VMS 2;2015-03-22 00:00:00.000;Ingresso;Nascita;2021-04-21 23:59:00.000;Nicola;2015-03-22;00:00:00;3;2015;2015-03
522;VMS 4;2015-03-21 14:32:32.077;Note;Generale;2022-04-04 09:55:09.330;User1;2015-03-21;14:32:32.077000;3;2015;2015-03
171;VMS 3;2015-03-21 14:31:33.313;Controllo gravidanza;+;2021-12-07 09:39:42.997;User1;2015-03-21;14:31:33.313000;3;2015;2015-03
114;VMS 1;2015-03-21 14:28:37.370;Controllo gravidanza;+;2020-02-24 10:35:33.153;User1;2015-03-21;14:28:37.370000;3;2015;2015-03
517;VMS 4;2015-03-19 17:35:14.000;Note;Generale;2020-09-15 15:25:52.970;User1;2015-03-19;17:35:14;3;2015;2015-03
515;VMS 4;2015-03-19 17:35:02.983;Note;Generale;2021-01-09 07:38:22.030;User1;2015-03-19;17:35:02.983000;3;2015;2015-03
513;VMS 4;2015-03-19 17:34:41.113;Note;Generale;2021-02-24 12:03:15.530;User1;2015-03-19;17:34:41.113000;3;2015;2015-03
17096;VMS 1;2015-03-19 17:30:48.100;Controllo gravidanza;+;2020-02-24 10:35:16.540;User1;2015-03-19;17:30:48.100000;3;2015;2015-03
461;VMS 4;2015-03-18 18:47:42.217;Controllo gravidanza;+;2020-07-27 23:59:00.000;User1;2015-03-18;18:47:42.217000;3;2015;2015-03
461;VMS 4;2015-03-18 18:45:45.110;Asciutta;Dry Off;2020-07-27 23:59:00.000;User1;2015-03-18;18:45:45.110000;3;2015;2015-03
461;VMS 4;2015-03-18 18:45:36.583;Cambio gruppo;4, VMS 4 -> 5, Asciutte;2020-07-27 23:59:00.000;User1;2015-03-18;18:45:36.583000;3;2015;2015-03
441;VMS 4;2015-03-18 18:35:29.937;Cambio gruppo;5, Asciutte -> 4, VMS 4;2020-07-03 23:59:00.000;User1;2015-03-18;18:35:29.937000;3;2015;2015-03
441;VMS 4;2015-03-18 18:35:15.253;Cambio ID del transponder;3948 -> 6732;2020-07-03 23:59:00.000;;2015-03-18;18:35:15.253000;3;2015;2015-03
90;VMS 2;2015-03-18 16:39:24.130;Controllo gravidanza;+;2020-07-01 14:10:36.443;User1;2015-03-18;16:39:24.130000;3;2015;2015-03
90;VMS 2;2015-03-18 16:39:09.130;Asciutta;Dry Off;2020-07-01 14:10:36.443;User1;2015-03-18;16:39:09.130000;3;2015;2015-03
90;VMS 2;2015-03-18 16:39:02.850;Cambio gruppo;2, VMS 2 -> 5, Asciutte;2020-07-01 14:10:36.443;User1;2015-03-18;16:39:02.850000;3;2015;2015-03
523;VMS 4;2015-03-18 10:29:34.607;Note;Generale;;User1;2015-03-18;10:29:34.607000;3;2015;2015-03
522;VMS 4;2015-03-18 10:29:28.210;Note;Generale;2022-04-04 09:55:09.330;User1;2015-03-18;10:29:28.210000;3;2015;2015-03
149;VMS 3;2015-03-18 10:28:15.010;Note;Generale;2020-04-27 11:21:26.940;User1;2015-03-18;10:28:15.010000;3;2015;2015-03
320;VMS 2;2015-03-18 10:27:21.153;Note;Generale;2021-03-04 14:41:37.010;User1;2015-03-18;10:27:21.153000;3;2015;2015-03
106;VMS 2;2015-03-18 10:26:51.423;Controllo gravidanza;+;;User1;2015-03-18;10:26:51.423000;3;2015;2015-03
320;VMS 2;2015-03-18 00:00:00.000;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";2021-03-04 14:41:37.010;User1;2015-03-18;00:00:00;3;2015;2015-03
441;VMS 4;2015-03-18 00:00:00.000;Parto;Normale;2020-07-03 23:59:00.000;User1;2015-03-18;00:00:00;3;2015;2015-03
863;VMS 2;2015-03-18 00:00:00.000;Ingresso;Nascita;;Nicola;2015-03-18;00:00:00;3;2015;2015-03
320;VMS 2;2015-03-17 23:57:00.000;Calore;Altro;2021-03-04 14:41:37.010;User1;2015-03-17;23:57:00;3;2015;2015-03
522;VMS 4;2015-03-17 14:14:24.663;Note;Generale;2022-04-04 09:55:09.330;User1;2015-03-17;14:14:24.663000;3;2015;2015-03
149;VMS 3;2015-03-17 14:13:35.800;Note;Generale;2020-04-27 11:21:26.940;User1;2015-03-17;14:13:35.800000;3;2015;2015-03
143;VMS 3;2015-03-17 14:13:26.440;Note;Generale;2020-07-01 14:12:00.460;User1;2015-03-17;14:13:26.440000;3;2015;2015-03
90;VMS 2;2015-03-17 14:12:57.360;Controllo gravidanza;+;2020-07-01 14:10:36.443;User1;2015-03-17;14:12:57.360000;3;2015;2015-03
523;VMS 4;2015-03-17 14:11:35.087;Note;Generale;;User1;2015-03-17;14:11:35.087000;3;2015;2015-03
522;VMS 4;2015-03-16 14:11:25.017;Note;Generale;2022-04-04 09:55:09.330;User1;2015-03-16;14:11:25.017000;3;2015;2015-03
500;VMS 3;2015-03-16 00:00:00.000;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";2021-06-04 15:23:17.247;User1;2015-03-16;00:00:00;3;2015;2015-03
523;VMS 4;2015-03-16 00:00:00.000;Parto;Normale;;User1;2015-03-16;00:00:00;3;2015;2015-03
806;VMS 2;2015-03-16 00:00:00.000;Ingresso;Nascita;;Nicola;2015-03-16;00:00:00;3;2015;2015-03
500;VMS 3;2015-03-15 23:57:00.000;Calore;Altro;2021-06-04 15:23:17.247;User1;2015-03-15;23:57:00;3;2015;2015-03
522;VMS 4;2015-03-14 00:00:00.000;Parto;Normale;2022-04-04 09:55:09.330;User1;2015-03-14;00:00:00;3;2015;2015-03
576;VMS 4;2015-03-12 20:20:47.200;Controllo gravidanza;+;2021-01-05 10:22:32.023;User1;2015-03-12;20:20:47.200000;3;2015;2015-03
600;VMS 4;2015-03-12 10:26:18.517;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";2020-11-30 16:47:53.127;User1;2015-03-12;10:26:18.517000;3;2015;2015-03
600;VMS 4;2015-03-12 10:23:18.517;Calore;Altro;2020-11-30 16:47:53.127;User1;2015-03-12;10:23:18.517000;3;2015;2015-03
501;VMS 4;2015-03-11 18:05:08.370;Note;Generale;2021-02-09 09:11:09.720;User1;2015-03-11;18:05:08.370000;3;2015;2015-03
429;VMS 4;2015-03-11 18:04:48.423;Note;Generale;2020-08-26 14:27:56.770;User1;2015-03-11;18:04:48.423000;3;2015;2015-03
537;VMS 4;2015-03-10 14:06:29.150;Controllo gravidanza;+;;User1;2015-03-10;14:06:29.150000;3;2015;2015-03
919;VMS 2;2015-03-10 00:00:00.000;Ingresso;Nascita;;Nicola;2015-03-10;00:00:00;3;2015;2015-03
457;VMS 4;2015-03-09 14:57:05.287;Controllo gravidanza;+;2020-11-30 16:47:23.047;User1;2015-03-09;14:57:05.287000;3;2015;2015-03
457;VMS 4;2015-03-09 14:55:27.547;Asciutta;Dry Off;2020-11-30 16:47:23.047;User1;2015-03-09;14:55:27.547000;3;2015;2015-03
457;VMS 4;2015-03-09 14:55:20.503;Cambio gruppo;4, VMS 4 -> 5, Asciutte;2020-11-30 16:47:23.047;User1;2015-03-09;14:55:20.503000;3;2015;2015-03
431;VMS 4;2015-03-09 14:50:10.303;Cambio gruppo;4, VMS 4 -> 5, Asciutte;2021-04-01 14:47:02.283;User1;2015-03-09;14:50:10.303000;3;2015;2015-03
517;VMS 4;2015-03-09 14:07:47.677;Note;Generale;2020-09-15 15:25:52.970;User1;2015-03-09;14:07:47.677000;3;2015;2015-03
513;VMS 4;2015-03-09 14:07:40.173;Note;Generale;2021-02-24 12:03:15.530;User1;2015-03-09;14:07:40.173000;3;2015;2015-03
505;VMS 4;2015-03-09 14:07:13.540;Note;Generale;2020-02-22 12:25:20.617;User1;2015-03-09;14:07:13.540000;3;2015;2015-03
24;VMS 3;2015-03-09 14:06:16.837;Controllo gravidanza;+;2021-08-24 07:40:51.083;User1;2015-03-09;14:06:16.837000;3;2015;2015-03
277;VMS 2;2015-03-09 14:05:53.077;Controllo gravidanza;+;2021-06-24 15:45:00.683;User1;2015-03-09;14:05:53.077000;3;2015;2015-03
431;VMS 4;2015-03-09 12:37:57.517;Asciutta;Dry Off;2021-04-01 14:47:02.283;User1;2015-03-09;12:37:57.517000;3;2015;2015-03
209;VMS 1;2015-03-08 21:43:44.477;Controllo gravidanza;+;2015-05-31 18:24:57.200;User1;2015-03-08;21:43:44.477000;3;2015;2015-03
515;VMS 4;2015-03-07 14:03:20.330;Note;Generale;2021-01-09 07:38:22.030;User1;2015-03-07;14:03:20.330000;3;2015;2015-03
149;VMS 3;2015-03-07 14:02:49.740;Note;Generale;2020-04-27 11:21:26.940;User1;2015-03-07;14:02:49.740000;3;2015;2015-03
143;VMS 3;2015-03-07 14:02:39.263;Note;Generale;2020-07-01 14:12:00.460;User1;2015-03-07;14:02:39.263000;3;2015;2015-03
195883;VMS 1;2015-03-07 00:00:00.000;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";2020-02-22 12:24:42.867;User1;2015-03-07;00:00:00;3;2015;2015-03
195883;VMS 1;2015-03-06 23:57:00.000;Calore;Altro;2020-02-22 12:24:42.867;User1;2015-03-06;23:57:00;3;2015;2015-03
532;VMS 4;2015-03-05 20:50:18.503;Controllo gravidanza;+;2019-12-16 23:59:00.000;User1;2015-03-05;20:50:18.503000;3;2015;2015-03
854;VMS 2;2015-03-04 00:00:00.000;Ingresso;Nascita;2021-03-04 14:41:37.057;Nicola;2015-03-04;00:00:00;3;2015;2015-03
469;VMS 4;2015-03-03 11:15:20.910;Controllo gravidanza;+;2020-02-24 10:36:08.223;User1;2015-03-03;11:15:20.910000;3;2015;2015-03
469;VMS 4;2015-03-03 11:14:56.880;Asciutta;Dry Off;2020-02-24 10:36:08.223;User1;2015-03-03;11:14:56.880000;3;2015;2015-03
469;VMS 4;2015-03-03 11:14:49.453;Cambio gruppo;4, VMS 4 -> 5, Asciutte;2020-02-24 10:36:08.223;User1;2015-03-03;11:14:49.453000;3;2015;2015-03
506;VMS 4;2015-03-03 10:32:20.997;Note;Generale;2022-04-28 17:05:25.387;User1;2015-03-03;10:32:20.997000;3;2015;2015-03
149;VMS 3;2015-03-03 10:32:04.643;Note;Generale;2020-04-27 11:21:26.940;User1;2015-03-03;10:32:04.643000;3;2015;2015-03
143;VMS 3;2015-03-03 10:31:58.020;Note;Generale;2020-07-01 14:12:00.460;User1;2015-03-03;10:31:58.020000;3;2015;2015-03
530;VMS 4;2015-03-03 01:15:57.997;Controllo gravidanza;+;2021-06-24 15:45:00.683;User1;2015-03-03;01:15:57.997000;3;2015;2015-03
517;VMS 4;2015-03-02 15:18:59.723;Note;Generale;2020-09-15 15:25:52.970;User1;2015-03-02;15:18:59.723000;3;2015;2015-03
513;VMS 4;2015-03-02 15:18:36.573;Note;Generale;2021-02-24 12:03:15.530;User1;2015-03-02;15:18:36.573000;3;2015;2015-03
515;VMS 4;2015-02-28 11:38:04.320;Note;Generale;2021-01-09 07:38:22.030;User1;2015-02-28;11:38:04.320000;2;2015;2015-02
502;VMS 4;2015-02-28 11:37:29.387;Note;Generale;2022-03-16 15:14:55.440;User1;2015-02-28;11:37:29.387000;2;2015;2015-02
501;VMS 4;2015-02-28 11:37:19.633;Note;Generale;2021-02-09 09:11:09.720;User1;2015-02-28;11:37:19.633000;2;2015;2015-02
429;VMS 4;2015-02-28 11:36:46.690;Note;Generale;2020-08-26 14:27:56.770;User1;2015-02-28;11:36:46.690000;2;2015;2015-02
215;VMS 3;2015-02-28 11:36:24.867;Note;Generale;2020-06-29 13:01:39.373;User1;2015-02-28;11:36:24.867000;2;2015;2015-02
143;VMS 3;2015-02-28 11:36:12.897;Note;Generale;2020-07-01 14:12:00.460;User1;2015-02-28;11:36:12.897000;2;2015;2015-02
527;VMS 4;2015-02-28 04:53:09.837;Controllo gravidanza;+;2020-04-17 16:09:55.840;User1;2015-02-28;04:53:09.837000;2;2015;2015-02
826;VMS 2;2015-02-28 00:00:00.000;Ingresso;Nascita;;Nicola;2015-02-28;00:00:00;2;2015;2015-02
517;VMS 4;2015-02-27 17:03:13.013;Note;Generale;2020-09-15 15:25:52.970;User1;2015-02-27;17:03:13.013000;2;2015;2015-02
516;VMS 4;2015-02-27 17:03:00.603;Note;Generale;;User1;2015-02-27;17:03:00.603000;2;2015;2015-02
515;VMS 4;2015-02-27 17:02:50.723;Note;Generale;2021-01-09 07:38:22.030;User1;2015-02-27;17:02:50.723000;2;2015;2015-02
544;VMS 4;2015-02-27 08:39:01.883;Controllo gravidanza;+;2020-02-22 12:25:38.497;User1;2015-02-27;08:39:01.883000;2;2015;2015-02
568;VMS 4;2015-02-25 19:09:07.353;Controllo gravidanza;+;2021-06-20 12:04:35.603;User1;2015-02-25;19:09:07.353000;2;2015;2015-02
515;VMS 4;2015-02-25 11:23:59.457;Note;Generale;2021-01-09 07:38:22.030;User1;2015-02-25;11:23:59.457000;2;2015;2015-02
513;VMS 4;2015-02-25 11:23:49.587;Note;Generale;2021-02-24 12:03:15.530;User1;2015-02-25;11:23:49.587000;2;2015;2015-02
501;VMS 4;2015-02-25 11:22:52.520;Note;Generale;2021-02-09 09:11:09.720;User1;2015-02-25;11:22:52.520000;2;2015;2015-02
516;VMS 4;2015-02-25 00:00:00.000;Parto;Normale;;User1;2015-02-25;00:00:00;2;2015;2015-02
517;VMS 4;2015-02-25 00:00:00.000;Parto;Normale;2020-09-15 15:25:52.970;User1;2015-02-25;00:00:00;2;2015;2015-02
173;;2015-02-24 11:51:34.720;Controllo gravidanza;+;;User1;2015-02-24;11:51:34.720000;2;2015;2015-02
131;;2015-02-24 11:42:33.430;Note;Generale;2020-04-27 11:20:41.937;User1;2015-02-24;11:42:33.430000;2;2015;2015-02
215;VMS 3;2015-02-24 11:33:03.693;Note;Generale;2020-06-29 13:01:39.373;User1;2015-02-24;11:33:03.693000;2;2015;2015-02
149;VMS 3;2015-02-24 11:32:55.383;Note;Generale;2020-04-27 11:21:26.940;User1;2015-02-24;11:32:55.383000;2;2015;2015-02
